1 Mile,1/2 Mile,10 Miles,20 Miles,Children.1 Mile,Children.1/2 Mile,Children.10 Miles,Children.20 Miles,County,Low Access Only.1 and 20 Miles,Low Access Only.1/2 and 10 Miles,Low Income People.1 Mile,Low Income People.1/2 Mile,Low Income People.10 Miles,Low Income People.20 Miles,Low Income and Low Access.1 and 20 Miles,Low Income and Low Access.1/2 and 10 Miles,People.1 Mile,People.1/2 Mile,People.10 Miles,People.20 Miles,Population,Residing in Group Quarters,Rural Housing Percentage,Seniors.1 Mile,Seniors.1/2 Mile,Seniors.10 Miles,Seniors.20 Miles,State,Total Housing Units,Urban Housing Percentage
557.9560123,860.0969161,71.20768253,0,5640.346983,7820.704961,546.9226943,0,Escambia,0.111111111,0.444444444,12569.71767,16645.66809,1311.948915,0,0,0.333333333,25930.10482,34615.41794,2433.66348,0,38319,3199,0.777777778,3574.821533,5151.206794,374.4092785,0,AL,14157,0.222222222
2935.941382,6640.047986,26.79731566,0,33112.64985,54615.21983,169.6262259,0,Escambia,0.661971831,0.887323944,47934.03046,88773.77174,273.6354434,0,0.183098592,0.352112676,154818.6413,252140.4818,848.7411054,0,297619,17959,0.084507042,21540.72224,36158.50377,140.0694377,0,FL,116238,0.915492958
53.84348192,53.84348192,52.81544453,52.81544453,131.9999997,131.9999997,127.9999997,127.9999997,Esmeralda,1,1,233.9774764,233.9774764,227.0940407,227.0940407,0,0,783,783,760.9999994,760.9999994,783,1,1,201.9999994,201.9999994,196.9999993,196.9999993,NV,389,0
4709.893799,14569.16857,0,0,67190.14333,122674.5555,0,0,Essex,0.515337423,0.809815951,38204.47102,96329.82313,0,0,0.067484663,0.257668712,285958.0397,531769.369,0,0,743159,16472,0.073619632,41033.57005,76593.05431,0,0,MA,285956,0.926380368
1339.969941,13848.02022,0,0,16801.525,73757.80939,0,0,Essex,0.138095238,0.547619048,7672.005018,61363.77915,0,0,0.00952381,0.219047619,69123.51462,304772.088,0,0,783969,23772,0,11420.71139,41393.69387,0,0,NJ,283712,1
601.5900873,745.4725901,18.18975105,0,5666.988693,6591.483018,174.7310918,0,Essex,0,0.076923077,8556.001451,10131.33002,227.4806005,0,0,0,29059.53267,33574.03578,1021.873706,0,39370,2647,1,5080.541318,5902.864246,271.0441679,0,NY,16262,0
189.3670072,207.9307343,18.94541886,0,2197.402915,2369.646509,323.2836572,0,Essex,0.333333333,0.666666667,3194.382336,3438.694109,488.5662432,0,0.333333333,0.666666667,9992.602153,10714.61755,1541.205262,0,11151,190,0.666666667,1724.024741,1854.668256,248.2284549,0,VA,4517,0.333333333
125.4965843,132.5510315,51.80012178,0,1127.493546,1163.003202,329.3734197,0,Essex,0,0.333333333,2464.538396,2556.331281,746.3574008,0,0,0,5936.155795,6148.729167,1877.306932,0,6306,16,1,1149.766597,1197.06686,409.7033587,0,VT,2818,0
640.1551787,712.6834031,0.538186731,0,2723.932244,3006.000739,4.520264639,0,Estill,0,0,6342.063823,7039.482221,16.12396027,0,0,0,11970.27892,13224.17967,26.20761682,0,14672,118,1,1803.927168,1996.4493,5.54525619,0,KY,5984,0
1164.010964,1786.135244,0,0,15763.04068,20503.43111,0,0,Etowah,0.433333333,0.633333333,24149.94681,33620.91984,0,0,0.233333333,0.366666667,69299.14827,88942.06486,0,0,104430,2085,0.3,11174.51127,14128.84426,0,0,AL,42036,0.7
18.63500356,18.63500356,18.48186897,18.1029693,481.0000002,481.0000002,473.141395,451.8852621,Eureka,1,1,500.4981756,500.4981756,494.9581201,477.6031036,0,0,1987.000007,1987.000007,1953.428926,1848.262706,1987,1,1,257.0000001,257.0000001,253.6985346,245.1614739,NV,836,0
648.040742,976.1537615,41.66907744,0,6509.060777,7727.178507,653.9192527,0,Evangeline,0.25,0.5,9432.151595,12224.59487,656.9218372,0,0.25,0.25,24005.30966,28740.96376,2475.592984,0,33984,1379,0.75,2844.913476,3612.357467,290.2519872,0,LA,12829,0.25
143.429371,219.6370455,0,0,2022.6191,2483.436041,0,0,Evans,0,0,2783.277051,3632.091512,0,0,0,0,7607.295984,9420.629977,0,0,11000,404,1,1001.417982,1318.214039,0,0,GA,4033,0
1154.44536,1847.659849,50.6360134,8.173842364,18869.05925,23314.47357,853.7865651,79.46420193,Fairbanks North Star,0.421052632,0.736842105,15686.08152,19774.23645,666.4714071,96.12318315,0.157894737,0.263157895,72969.97723,90229.23194,3784.616803,457.6406275,97581,4313,0.315789474,4585.321763,5960.017271,334.0322944,55.51464623,AK,36441,0.684210526
0,83.39911774,0,0,0,1593.575747,0,0,Fairfax City,0,0.8,0,785.5965261,0,0,0,0,0,7251.705771,0,0,22565,521,0,0,897.2138997,0,0,VA,8347,1
1424.5714,6326.850465,0,0,58918.08299,169777.4432,0,0,Fairfax,0.368217054,0.872093023,14695.11503,71254.56175,0,0,0.003875969,0.11627907,221042.2723,673185.6422,0,0,1081726,9290,0.019379845,25399.21489,71520.85662,0,0,VA,391627,0.980620155
3655.872219,13258.3372,0,0,81049.72571,161858.1288,0,0,Fairfield,0.450236967,0.843601896,27374.5476,92049.02928,0,0,0.047393365,0.265402844,308217.9332,637754.7904,0,0,916829,19168,0.071090047,46570.75831,89950.77237,0,0,CT,335545,0.928909953
889.5858069,1637.796225,0.014190061,0,24932.31513,33854.14541,4.249038643,0,Fairfield,0.357142857,0.571428571,22608.82005,31202.09645,3.132876393,0,0.107142857,0.25,95142.85964,127595.2924,11.45706768,0,146156,2872,0.392857143,11960.87012,15455.48806,1.235848536,0,OH,54310,0.607142857
589.8321674,790.2133568,126.0773954,0,4179.418496,4966.856256,713.9673115,0,Fairfield,0.2,0.6,7748.26189,9533.714161,1263.910643,0,0.2,0.4,19511.55149,22526.70979,3580.881171,0,23956,397,0.8,2996.99927,3392.744475,630.5799083,0,SC,9419,0.2
170.2486993,239.9485609,41.09099138,24.02245559,842.0221415,1124.781004,314.1773131,174.6067502,Fall River,1,1,1783.909358,2378.924321,598.9868771,317.8273997,0.5,0.5,4487.214757,6024.604997,1674.413001,888.8700186,7094,235,0.5,1018.597653,1357.445239,383.4394169,196.276188,SD,3272,0.5
1.244444606,7.962564954,0,0,257.5592906,421.9926303,153.048849,37.22372707,Fallon,0,1,280.3602134,523.6955802,155.6501436,39.58828362,0,0,1086.76958,1824.87223,648.4119066,164.9180265,2890,34,1,197.0098838,303.5196158,135.1526041,33.92809767,MT,1233,0
0,319.8573275,0,0,47.76206815,1638.25352,0,0,Falls Church,0,1,10.22687662,764.0634286,0,0,0,0,165.877687,6869.748853,0,0,12332,42,0,20.77555048,846.2705467,0,0,VA,5101,1
314.5738575,518.0170768,111.6858377,0,2693.982105,3471.001432,1344.059369,0,Falls,0.166666667,0.833333333,5667.033049,7808.117622,2627.417339,0,0.166666667,0.666666667,13043.0448,16270.994,5612.081595,0,17866,2068,0.666666667,2183.009248,2638.032808,1055.586012,0,TX,6302,0.333333333
305.968327,329.6067265,0.301092238,0,3799.470203,4184.067743,4.152592276,0,Fannin,0,0,8692.454179,9525.207277,9.066940094,0,0,0,20067.4058,21937.14006,28.4262718,0,23682,161,1,4340.895627,4795.955038,8.301068449,0,GA,10187,0
329.9577051,415.5243747,139.1767527,0,6145.167221,6945.518909,1581.17738,8.996268961,Fannin,0.222222222,0.666666667,8720.018706,9994.906442,2687.286104,17.44961839,0.111111111,0.222222222,28577.40074,31753.11978,6622.52759,46.53508607,33915,3145,0.777777778,4722.967081,5338.093446,1248.042666,4.631040254,TX,12149,0.222222222
124.6802387,202.4095675,31.94777719,0,1993.197287,2570.883687,430.8922465,0,Faribault,0,0.333333333,2920.237102,3934.283856,781.3483316,0,0,0.333333333,9096.101698,11954.8562,2215.261281,0,14553,336,0.833333333,1873.4672,2656.171451,522.3364345,0,MN,6236,0.166666667
37.64770673,37.64770673,37.64132633,28.54466156,555.0000055,555.0000055,554.5530397,446.8957889,Faulk,1,1,1030.304229,1030.304229,1029.401213,793.74447,0,0,2364.000008,2364.000008,2361.904045,1854.645052,2364,497,1,560.0000017,560.0000017,559.4966251,442.3703661,SD,869,0
1310.267887,1710.106299,5.033729469,0,21750.7301,25927.24288,159.4191968,0,Faulkner,0.56,0.6,28164.37933,35864.07185,329.5014582,0,0.2,0.24,86292.93142,106171.1141,659.7668684,0,113237,4055,0.4,8333.130342,10428.95269,87.91970764,0,AR,42614,0.6
365.8283307,476.428937,0.549317548,0,11699.09468,14063.08852,62.05230251,0,Fauquier,0.176470588,0.176470588,7664.156593,9024.959936,74.47642137,0,0,0,47831.06247,55822.40386,347.8612566,0,65203,389,0.823529412,6222.805685,6997.221959,66.18708434,0,VA,23658,0.176470588
248.0121931,401.76037,0.540076282,0,2686.209047,3417.965558,40.91632529,0,Fayette,0,0,5024.007026,6590.167836,75.28644126,0,0,0,12302.55079,15384.47818,179.0758399,0,17241,291,1,2172.411801,2715.440959,26.17985321,0,AL,7100,0
597.4643403,815.6694761,0,0,19266.49301,25550.88175,0,0,Fayette,0.7,0.7,11859.87683,15476.85504,0,0,0,0,72465.54916,96520.17194,0,0,106567,557,0.3,8927.73839,12120.38006,0,0,GA,38167,0.7
145.7721166,330.2330326,10.04087107,0,2505.782233,3749.564213,237.9847119,0,Fayette,0.142857143,0.428571429,3315.176982,5716.704351,298.9362983,0,0,0.142857143,10736.03203,16514.45063,965.6580339,0,20880,782,0.714285714,1991.507724,3285.466238,183.5241316,0,IA,8634,0.285714286
236.6702869,337.4931007,82.31624547,0,3683.90692,4511.679258,1212.326192,0,Fayette,0.285714286,0.714285714,6445.996984,8038.558585,1957.602032,0,0.285714286,0.428571429,16678.65452,20236.13178,4862.011285,0,22140,1784,0.714285714,2451.064264,3165.310921,824.621954,0,IL,8311,0.285714286
382.954313,574.9745172,1.110359985,0,3560.035082,4471.165808,35.41564216,0,Fayette,0.285714286,0.571428571,5369.141709,7433.478175,52.90225808,0,0.142857143,0.285714286,14926.09127,18557.65665,139.1260686,0,24277,367,0.428571429,2481.597192,3015.209456,9.775527485,0,IN,9719,0.571428571
1898.222379,6850.804597,0,0,16680.17134,45254.19796,0,0,Fayette,0.341463415,0.841463415,21869.29679,72824.86748,0,0,0.182926829,0.414634146,73436.72958,209504.9798,0,0,295803,12804,0.085365854,6188.736861,20952.16246,0,0,KY,123043,0.914634146
181.1931725,464.5983657,0,0,3329.188308,5818.050552,0,0,Fayette,0.428571429,0.571428571,4574.071886,8407.437815,0,0,0.285714286,0.285714286,13920.464,23081.34353,0,0,29030,593,0.428571429,1981.105828,3268.569307,0,0,OH,11436,0.571428571
2394.162793,4215.268365,64.82227829,0,16184.50736,23663.00811,466.8576158,0,Fayette,0.222222222,0.5,33527.70986,50253.2905,800.3199515,0,0.166666667,0.444444444,78731.67801,115393.9456,2188.104363,0,136606,4216,0.527777778,13528.53617,20081.92669,378.7004213,0,PA,55997,0.472222222
491.8687707,640.0707879,50.36778709,0,7191.125952,8267.067322,1068.851127,0,Fayette,0.090909091,0.272727273,9456.255409,10940.94591,1585.126697,0,0,0.090909091,31610.70867,35848.39142,4468.81674,0,38413,421,0.909090909,4781.301571,5322.16327,696.2223507,0,TN,14505,0.090909091
201.5554606,325.3352328,76.11965643,0.110265764,3617.729179,4803.042585,1349.381618,1.390885519,Fayette,0.142857143,0.571428571,4696.484163,6984.225694,2053.172765,3.787531656,0,0,17539.38546,21972.94495,6500.286752,13.5897705,24554,455,0.857142857,3838.0984,4664.087616,1464.288117,1.233386554,TX,10078,0.142857143
1385.633567,1709.14123,17.83237929,0,6612.523044,8161.846513,105.2227248,0,Fayette,0.25,0.333333333,15446.93294,18824.831,230.5671414,0,0.25,0.333333333,32319.27477,39703.28172,444.252363,0,46039,1840,0.666666667,5213.002524,6572.728118,52.86816962,0,WV,18813,0.333333333
214.7971757,270.8470763,0.806800404,0,3367.890767,3813.882634,7.381147793,0,Fentress,0,0,7422.890378,8509.29555,27.37324107,0,0,0,14535.24092,16381.14587,49.00407448,0,17959,132,1,2376.693419,2711.685982,9.639598628,0,TN,7250,0
74.4537194,177.7481979,22.8058649,8.683383801,1262.054108,1906.361806,703.8503848,310.5891003,Fergus,1,1,2576.983044,3859.941676,1345.584646,620.9495863,0,0,6159.062973,9375.341526,3356.965705,1549.695984,11586,465,0.5,1249.288072,1963.671543,674.6884675,317.5963962,MT,5099,0.5
48.18712203,55.05971084,26.46103722,10.67960695,1284.829444,1351.372219,807.3308202,378.3952107,Ferry,0.333333333,0.666666667,2820.057063,2984.097737,1719.793277,669.9823963,0.333333333,0.666666667,6447.829298,6829.189734,3695.031746,1462.056022,7551,252,1,1201.318137,1304.781004,586.1296008,224.6567344,WA,3190,0
314.8061512,387.8043712,11.67513288,0,3315.300893,4173.727136,136.3112133,0,Fillmore,0,0,4079.102855,5317.891133,135.3297059,0,0,0,13251.90254,16803.07501,537.7033046,0,20866,359,1,2301.648903,3084.005902,87.02310184,0,MN,8545,0
38.27820598,51.63967658,17.03478302,0,849.7181688,1048.326872,333.9718365,0,Fillmore,0,0.5,1152.059513,1359.171639,479.6113493,0,0,0,3674.889499,4422.039626,1409.761236,0,5890,222,1,768.9539019,951.9366028,294.8509546,0,NE,2483,0
154.9468535,336.6766715,0.034231595,0,4802.507015,8182.168118,340.6794035,47.92354421,Finney,0.416666667,0.75,5718.044746,9201.250794,477.8193561,58.54491449,0.083333333,0.083333333,14018.55696,25258.01289,1042.573098,133.4098718,36776,548,0.166666667,852.6959259,1831.42055,96.73820419,10.67818776,KS,12359,0.833333333
31.15933835,39.22898975,4.36102328,0,545.4625101,646.8234287,136.3811259,0,Fisher,0,0.5,796.7545857,999.7212074,230.0307171,0,0,0,2442.49597,2884.361223,676.641005,0,3974,22,1,554.2742256,649.1450403,169.2858497,0,TX,1668,0
861.2863729,1279.764977,4.443020503,0,14757.59513,18101.38878,68.70458832,0,Flagler,0.7,0.75,22085.44819,28086.78894,76.04741727,0,0.05,0.05,71044.18352,89907.6771,295.94054,0,95696,684,0.25,16217.9956,21721.65918,49.20942479,0,FL,39186,0.75
452.0961503,923.4721794,6.847520891,1.020062959,12287.33097,17668.87924,674.1438745,137.0221254,Flathead,0.210526316,0.421052632,15707.85127,23701.49473,1126.719334,230.8927519,0.105263158,0.210526316,52879.09481,74842.11379,3118.448317,670.077832,90928,992,0.631578947,7503.402572,10778.3004,433.6237457,122.5275644,MT,37504,0.368421053
441.2054775,541.4363774,16.37052006,0,2868.994472,3181.756851,175.4793508,0,Fleming,0,0.25,5354.262111,5961.263368,434.5176554,0,0,0,11498.68863,12899.06766,846.4358179,0,14348,22,1,1562.718919,1831.008107,110.9293947,0,KY,5729,0
2637.640666,3782.307162,0,0,20544.72307,28684.93565,0,0,Florence,0.363636364,0.515151515,34368.83665,46408.75032,0,0,0.212121212,0.242424242,82599.90121,115357.6213,0,0,136885,3228,0.484848485,10145.40008,14725.00088,0,0,SC,52653,0.515151515
77.45094451,77.98364555,50.83784653,0.014795275,747.8752297,773.9945469,347.868561,0.233225849,Florence,0,0.5,1737.872912,1780.153267,984.5838864,2.257169068,0,0.5,4267.933004,4422.960973,1920.193976,4.134754135,4423,59,1,897.2815885,930.9930476,454.5236812,0.668349614,WI,1987,0
1689.061249,2677.51749,0,0,14625.40725,20525.10288,29.57127277,0,Floyd,0.6,0.65,23024.01225,34149.21876,21.05716426,0,0.4,0.45,62761.05255,85307.76628,107.6541086,0,96317,3733,0.35,9023.349934,12335.82501,11.82627786,0,GA,35930,0.65
132.7742099,311.8427313,23.51347712,0,2287.401072,3043.880977,628.5841022,0,Floyd,0.2,0.8,2882.16628,4226.78729,667.3908265,0,0.2,0.4,9293.17854,12549.45445,2653.777066,0,16303,304,0.6,1629.893935,2334.853183,476.7495497,0,IA,6886,0.4
291.7324226,1185.565904,0,0,8604.789744,14610.87437,0,0,Floyd,0.3,0.7,5642.170245,14449.75834,0,0,0.05,0.25,34966.08889,60056.02284,0,0,74578,1329,0.25,4357.195404,8050.914959,0,0,IN,29479,0.75
1298.47107,1421.620829,0,0,7653.828464,8346.412724,0,0,Floyd,0.1,0.1,18875.31455,20449.57181,0,0,0.1,0.1,33574.34739,36625.81203,0,0,39451,790,0.9,4420.415101,4802.638614,0,0,KY,16060,0.1
13.20351808,43.879456,0,0,352.9820114,983.5573831,64.55900243,4.83777675,Floyd,0.5,0.5,491.9751334,1571.438299,87.65818107,6.433715241,0.5,0.5,1551.860551,3549.292681,338.5676325,27.06089393,6446,35,0.5,332.696224,664.3632203,77.80002816,7.707090204,TX,2402,0.5
354.635157,374.6572429,69.13390597,0,3119.381742,3254.334736,923.8999787,0,Floyd,0,1,5000.795709,5220.874333,1650.653003,0,0,1,14189.68914,14843.45568,4253.493097,0,15279,85,1,2453.341434,2588.772919,699.3118575,0,VA,6415,0
310.5364869,330.1881778,0.735580017,0,5463.511821,5812.565586,8.110338452,0,Fluvanna,0.25,0.25,4176.873203,4432.770304,5.316009532,0,0,0,23680.86749,25233.71965,43.07499745,0,25691,1272,0.75,3616.993736,3923.408615,14.67469935,0,VA,9449,0.25
47.83481352,47.83481352,47.83481352,38.85848833,277.9999994,277.9999994,277.9999994,225.9723333,Foard,1,1,708.0995614,708.0995614,708.0995614,571.24918,1,1,1336.000005,1336.000005,1336.000005,1077.798872,1336,30,1,319.0000027,319.0000027,319.0000027,263.8037422,TX,573,0
567.1233899,1814.906709,9.111156076,0,12441.27959,19013.26825,324.4439907,0,Fond du Lac,0.25,0.7,10655.90421,19640.36691,233.28511,0,0,0.1,53543.40873,82890.0855,1554.094843,0,101633,3589,0.35,7629.968901,12209.56675,243.7659519,0,WI,40697,0.65
102.9838795,192.0096208,10.92924743,0,1456.912586,2365.600527,406.4476158,0,Ford,0.2,0.8,1369.371726,2488.719453,398.2187703,0,0,0.2,6204.843585,10125.54921,1573.96076,0,14081,410,0.6,1061.989126,1949.505814,243.1343755,0,IL,5676,0.4
276.1887694,601.7964702,22.49126955,1.625179753,4883.829196,7739.69544,754.0062393,301.4100458,Ford,0.714285714,0.857142857,6810.838387,10892.08022,826.0907562,358.912939,0.285714286,0.285714286,15575.87638,25160.83282,2902.756964,1062.933259,33848,708,0.428571429,1671.144344,2619.876646,476.1033596,187.3131265,KS,11145,0.571428571
65.87019429,85.20669739,1.445140908,0,748.9484401,826.9065879,11.57609781,0,Forest,0,0,2104.160592,2430.058189,41.69673226,0,0,0,5802.455522,6805.63146,89.8802819,0,7716,2500,1,1057.829488,1197.271256,18.04006142,0,PA,2511,0
137.2773005,147.6729707,50.20714926,3.163623775,1621.203992,1694.852254,671.731861,41.60455104,Forest,0,0.5,3311.355996,3506.310023,1613.547605,76.57551463,0,0.5,7493.965583,7892.713921,3501.951663,192.3422777,9304,379,1,1555.876851,1638.342154,814.6411735,40.24445732,WI,3836,0
655.6263741,1431.007081,9.356981046,0,9952.698659,14467.89996,564.0727675,0,Forrest,0.352941176,0.764705882,16255.83904,27469.91242,852.9216249,0,0.235294118,0.529411765,37731.95539,59371.58596,2315.537156,0,74934,3601,0.235294118,4272.528979,6766.096607,325.969137,0,MS,28746,0.764705882
884.0753818,1184.978196,0,0,36211.98174,48602.9601,0,0,Forsyth,0.822222222,0.888888889,18326.98267,24354.34898,0,0,0.044444444,0.066666667,119301.771,159211.8011,0,0,175511,642,0.111111111,10318.73266,13987.73676,0,0,GA,59433,0.888888889
3770.953321,7663.429297,0,0,43171.59397,71161.4139,0,0,Forsyth,0.720430108,0.88172043,50577.03811,93051.89212,0,0,0.225806452,0.344086022,173309.6558,290425.3395,0,0,350670,9851,0.086021505,22055.22783,37175.16123,0,0,NC,141163,0.913978495
2209.675075,3389.305387,0.030717597,0,100366.8614,151615.0898,376.4181199,0,Fort Bend,0.736842105,0.881578947,72108.74315,109505.3117,493.3152399,0,0.105263158,0.118421053,325957.4867,506118.0609,1441.647371,0,585375,5936,0.131578947,21393.92285,36077.95059,145.3984835,0,TX,187384,0.868421053
3.038083449,31.79096397,1.464171686,0.721751873,274.2399328,475.9131705,112.3304221,41.55113468,Foster,0,1,376.493976,728.8831406,183.4624336,86.19217798,0,0,1253.842008,2168.757583,612.6334825,287.820309,3343,61,1,242.3233774,456.2464742,156.7304985,96.89773291,ND,1495,0
139.5765973,267.3304626,5.744321129,0,2296.654764,3200.710754,115.094614,0,Fountain,0,0.4,3308.908903,4511.132905,138.6320658,0,0,0.2,9500.794755,13395.90593,519.8913243,0,17240,172,0.8,1576.223009,2395.173874,86.79464731,0,IN,6935,0.2
374.4180851,653.0096138,0,0,1224.67336,1981.938291,0,0,Franklin City,1,1,2024.675576,3800.678033,0,0,0.5,0.5,5402.237162,8373.459473,0,0,8582,129,0,1030.181871,1463.173213,0,0,VA,3530,1
459.4653077,645.8153954,20.29454921,0,5058.349714,6866.114056,175.2452524,0,Franklin,0.222222222,0.222222222,8860.85154,12397.80304,361.826757,0,0.222222222,0.222222222,21139.76711,27868.48225,872.4553508,0,31704,272,0.777777778,3160.540467,4219.528374,137.0798076,0,AL,12286,0.222222222
274.3274925,345.053683,17.91904397,0.010484407,3340.817767,3960.672426,238.5555483,0,Franklin,0,0.333333333,6268.125572,7662.228654,619.9564585,0.128568064,0,0.333333333,13846.52228,16335.27117,1185.837227,0.253373168,18125,447,1,2192.828438,2676.631705,166.8527073,0,AR,7037,0
85.99023583,158.8183982,1.62506462,0,1163.653595,1630.464323,16.56803626,0,Franklin,0,0,3712.972082,4650.513255,52.40227294,0,0,0,7715.747956,9521.99486,179.4196952,0,11549,1828,1,1242.203993,1491.959256,59.42968757,0,FL,4254,0
417.1501561,529.5247049,2.185594077,0,3836.270487,4470.27848,70.41117245,0,Franklin,0,0,6812.637515,8055.895741,96.64581683,0,0,0,17357.4479,19916.80522,298.2208743,0,22084,610,1,2745.163926,3245.931202,36.14108088,0,GA,8540,0
70.09045549,157.3330839,12.86847015,0,1431.758322,1991.657859,379.5553041,0,Franklin,0.333333333,1,1773.163605,2470.712943,389.896509,0,0.333333333,0.333333333,6506.139005,8861.039232,1767.515415,0,10680,198,0.666666667,1316.050025,1834.310408,377.7118659,0,IA,4332,0.333333333
65.92063711,80.71469187,6.004089395,0.547411271,3130.308954,3827.88645,321.4920095,30.16796757,Franklin,0,0.5,3566.470414,4413.765761,384.7185093,30.99849389,0,0,8662.256705,10727.55952,919.1117878,75.59931267,12786,102,1,1047.196354,1333.851756,137.8540502,12.05626347,ID,4079,0
559.9362085,890.4661577,11.91949866,0,5172.536709,7254.512718,191.790827,0,Franklin,0.25,0.583333333,9194.212844,13458.60353,270.5782254,0,0.166666667,0.5,23387.8288,32281.17852,749.9249461,0,39561,517,0.416666667,4370.707929,5966.613954,103.008884,0,IL,16617,0.583333333
201.2552155,244.2134775,26.95895977,0,4831.142861,5229.385453,466.524476,0,Franklin,0,0.2,5658.344443,6079.689893,913.9694967,0,0,0.2,18322.94632,19942.02332,1709.194604,0,23087,187,1,2385.330588,2703.406632,198.8545436,0,IN,8579,0
271.8478538,388.7380887,41.26674986,0,5846.50353,6616.636539,503.4779409,0,Franklin,0.6,1,6026.666497,6800.369047,614.501252,0,0.4,0.4,22495.15126,25481.85607,1997.801897,0,25992,478,0.4,3073.653937,3594.118393,306.3778258,0,KS,10104,0.6
295.1258917,770.0606582,2.542461335,0,5818.157017,8897.570902,51.48271049,0,Franklin,0.545454545,0.636363636,7668.314398,12480.70245,52.23410273,0,0.181818182,0.181818182,26543.78052,41085.36652,226.240175,0,49285,2061,0.272727273,3466.912755,5668.722532,30.70800725,0,KY,20662,0.727272727
317.5651888,618.6970937,7.768708436,0,3568.691613,4811.81492,288.7684421,0,Franklin,0.166666667,0.333333333,6269.270186,8908.020198,489.3778349,0,0.166666667,0.166666667,14746.08642,18880.3054,1230.696097,0,20767,732,0.833333333,2368.104169,3017.819687,209.7996618,0,LA,7904,0.166666667
1109.885457,1369.993054,4.758167455,0,10087.02537,11414.88466,46.08297331,0,Franklin,0.277777778,0.388888889,12625.71102,14457.03861,57.22222175,0,0.111111111,0.166666667,50691.32691,57787.54741,219.2635773,0,71372,1481,0.555555556,7438.111196,8782.63137,47.14486771,0,MA,30462,0.444444444
590.3304774,718.8071274,1.864215597,0,4750.315606,5423.843536,17.86856851,3.999999785,Franklin,0.111111111,0.111111111,8832.014121,10217.50712,45.6910589,2.539102066,0.111111111,0.111111111,22897.23545,26519.54091,137.6633341,14.18909948,30768,1110,0.888888889,3846.538498,4586.385948,21.18924132,1.999999892,ME,13000,0.111111111
750.2305699,1220.373314,14.4917268,0,14974.77917,20482.98454,209.0956306,0,Franklin,0.176470588,0.294117647,17102.89083,23993.85223,358.7729965,0,0.117647059,0.176470588,61183.82474,82634.04948,973.107868,0,101492,857,0.764705882,8010.19791,11079.40715,137.8328358,0,MO,39170,0.235294118
109.7273252,193.0762321,39.21059481,0,1714.940227,1903.717636,672.1910678,0,Franklin,0,1,3371.047094,3864.810265,1288.718855,0,0,0.5,6976.437725,7668.503212,2578.131234,0,8118,67,1,1161.314202,1260.985611,408.5723891,0,MS,3211,0
814.9864421,1045.507299,28.57320534,0,13217.96436,14206.71821,495.3986812,0,Franklin,0.083333333,0.25,18687.00527,20780.37042,1061.128053,0,0.083333333,0.25,52501.9133,57719.48918,2042.544861,0,60619,1640,0.916666667,6468.453264,7156.731682,313.1535244,0,NC,23023,0.083333333
23.54598784,26.03911632,13.85662241,0,458.3419634,488.473163,324.2397408,0,Franklin,0,0.5,879.9573222,935.5914446,617.078994,0,0,0.5,2185.025124,2320.844036,1548.553231,0,3225,59,1,482.4770711,515.7807497,330.8007603,0,NE,1406,0
973.9864945,1247.312862,157.6784823,0.419822499,7370.887372,8731.944771,908.7970815,1.090886109,Franklin,0.142857143,0.428571429,12966.35651,15135.62902,1806.498347,4.10939719,0.071428571,0.285714286,35936.1932,42392.81732,4360.413368,8.435182608,51599,6400,0.785714286,4450.552854,5489.386872,720.4575014,2.232479589,NY,19054,0.214285714
6696.521888,22910.95514,0,0,84872.35721,198259.9035,0,0,Franklin,0.411971831,0.873239437,79671.58603,248641.8598,0,0,0.137323944,0.450704225,319428.3136,795825.3509,0,0,1163414,25224,0.021126761,33089.96121,79770.56701,0,0,OH,477235,0.978873239
1432.632389,2270.207019,110.3855751,0,23557.38301,30506.84586,671.542543,0,Franklin,0.37037037,0.592592593,23753.84771,32734.96462,941.887811,0,0.074074074,0.185185185,98276.78426,126985.4485,2474.536886,0,149618,2696,0.407407407,16178.56575,20838.73472,398.4325608,0,PA,58389,0.592592593
490.4861309,613.1211168,105.7576178,0,7212.054264,8190.393863,780.8033004,0,Franklin,0.222222222,0.333333333,11479.5387,13366.08162,1458.670309,0,0.111111111,0.222222222,33515.29179,37695.98389,3240.963846,0,41052,1776,0.777777778,5671.733531,6489.634291,530.4319811,0,TN,16011,0.222222222
117.4946345,153.3046215,3.88744634,0,1789.226391,2323.519143,105.5040543,0,Franklin,0.333333333,0.666666667,2334.997552,3083.54046,113.7870178,0,0,0.333333333,7755.133128,9399.545054,521.5291493,0,10605,114,0.333333333,1534.77157,1710.006142,113.374525,0,TX,4159,0.666666667
981.1033634,1079.210182,114.8614249,0,11239.52127,11577.38035,1237.12348,0,Franklin,0.1,0.4,18945.20813,19687.21474,2351.312923,0,0.1,0.4,54056.12734,55653.16597,5881.766866,0,56159,1472,0.9,9424.886731,9759.329625,876.2068985,0,VA,22780,0.1
305.3791687,593.2212955,11.20644542,0,8463.351444,10225.79783,297.7878135,0,Franklin,0.1,0.4,8546.703234,10691.07318,322.0045063,0,0,0.1,33385.04604,40977.44524,1186.907272,0,47746,529,0.7,3592.490768,4878.308557,127.5652585,0,VT,18513,0.3
